"EntryID.nest","Code","Block","Plot","Subplot","Stratum","Forest","Treatment","Perimeter.trunk.cm.","Placement.NOTES","Date.placed","Date.checked","Start","Collectors","Weather","Occupied","Alive","Ant.appearance","AntSpCode","N.coll.","N.ants..camera.","Brood","Cavity..mm.","REPLACED","LOST.REPLACED","Notes.check","Moved.to.code","Date.final","Start.final","Collectors.final","Weather.final","Occupied.final","Ant.appearance.final","AntSpCODE.final","Alive.final","N.ants","Brood.final","Survived","Abandoned","Reoccupied","N.workers","N.soldiers","N.queens","N.larvae","N.pupae","N.eggs","LOST.FINAL","Notes.harvest","Notes.PK","Moved.to.block","Moved.to.plot","nesting.estimate","phase1.occupancy","phase2.occupancy","moved.to.forest"
1356,"NP2-S2-D4-CA","NP2","NP2-S2","D4","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP4-S3-D4-CA","9/20/2022","","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S3",NA,0,0,"Kausi Primary"
1357,"NP2-S2-D1-UN","NP2","NP2-S2","D1","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",8,FALSE,FALSE,"","KP4-S3-D1-UN","9/20/2022","","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S3",NA,0,0,"Kausi Primary"
1358,"NP2-S2-D2-UN","NP2","NP2-S2","D2","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP4-S3-D2-UN","9/20/2022","","Phil+Brian",NA,TRUE,"Paraparatrechina","PARA 003",TRUE,26,"YES",FALSE,FALSE,FALSE,26,0,0,1,0,0,FALSE,"","ok","KP4","KP4-S3",NA,0,1,"Kausi Primary"
1359,"NP2-S2-D3-UN","NP2","NP2-S2","D3","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP4-S3-D3-UN","9/20/2022","","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S3",NA,0,0,"Kausi Primary"
1360,"NP2-S2-D4-UN","NP2","NP2-S2","D4","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP4-S3-D4-UN","9/20/2022","","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S3",NA,0,0,"Kausi Primary"
1361,"NP2-S3-A1-CA","NP2","NP2-S3","A1","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP4-S2-A1-CA","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,TRUE,"lost bamboo","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1362,"NP2-S3-A2-CA","NP2","NP2-S3","A2","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP4-S2-A2-CA","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1363,"NP2-S3-A3-CA","NP2","NP2-S3","A3","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","KP4-S2-A3-CA","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1364,"NP2-S3-A4-CA","NP2","NP2-S3","A4","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP4-S2-A4-CA","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1365,"NP2-S3-A1-UN","NP2","NP2-S3","A1","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","KP4-S2-A1-UN","9/20/2022","1/0/1900","Phil+Brian",NA,TRUE,"Camponotus big orange","CAMP 018",TRUE,42,"YES",FALSE,FALSE,FALSE,28,8,0,12,6,0,FALSE,"two bamboos with same label, one occupied one not/ includes 6 males","ok","KP4","KP4-S2",NA,0,1,"Kausi Primary"
1366,"NP2-S3-A2-UN","NP2","NP2-S3","A2","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP4-S2-A2-UN","9/20/2022","1/0/1900","Phil+Brian",NA,TRUE,"Camponotus big orange","CAMP 018",TRUE,69,"YES",FALSE,FALSE,FALSE,69,10,3,10,30,0,FALSE,"brood and majors not counted","brood and majors estimated roughly (most pupae)","KP4","KP4-S2",NA,0,1,"Kausi Primary"
1367,"NP2-S3-A3-UN","NP2","NP2-S3","A3","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP4-S2-A3-UN","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1368,"NP2-S3-A4-UN","NP2","NP2-S3","A4","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP4-S2-A4-UN","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1369,"NP2-S3-B1-CA","NP2","NP2-S3","B1","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"","KP4-S2-B1-CA","9/20/2022","1/0/1900","Phil+Brian",NA,TRUE,"Tapinoma","TAPI 001",TRUE,300,"YES",FALSE,FALSE,FALSE,300,0,1,150,150,50,FALSE,"only estimates","added also some eggs","KP4","KP4-S2",NA,0,1,"Kausi Primary"
1370,"NP2-S3-B2-CA","NP2","NP2-S3","B2","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP4-S2-B2-CA","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1371,"NP2-S3-B3-CA","NP2","NP2-S3","B3","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"","KP4-S2-B3-CA","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1372,"NP2-S3-B4-CA","NP2","NP2-S3","B4","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP4-S2-B4-CA","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1373,"NP2-S3-B1-UN","NP2","NP2-S3","B1","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP4-S2-B1-UN","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1374,"NP2-S3-B2-UN","NP2","NP2-S3","B2","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",8,FALSE,FALSE,"","KP4-S2-B2-UN","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1375,"NP2-S3-B3-UN","NP2","NP2-S3","B3","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","KP4-S2-B3-UN","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1376,"NP2-S3-B4-UN","NP2","NP2-S3","B4","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP4-S2-B4-UN","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1377,"NP2-S3-C1-CA","NP2","NP2-S3","C1","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP4-S2-C1-CA","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1378,"NP2-S3-C2-CA","NP2","NP2-S3","C2","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",8,FALSE,FALSE,"","KP4-S2-C2-CA","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1379,"NP2-S3-C3-CA","NP2","NP2-S3","C3","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",8,FALSE,FALSE,"","KP4-S2-C3-CA","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1380,"NP2-S3-C4-CA","NP2","NP2-S3","C4","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP4-S2-C4-CA","9/20/2022","1/0/1900","Phil+Brian",NA,TRUE,"Camponotus sp. Big orange","CAMP 018",TRUE,21,"YES",FALSE,FALSE,FALSE,14,5,2,2,0,0,FALSE,"","","KP4","KP4-S2",NA,0,1,"Kausi Primary"
1381,"NP2-S3-C1-UN","NP2","NP2-S3","C1","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",13,FALSE,FALSE,"","KP4-S2-C1-UN","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1382,"NP2-S3-C2-UN","NP2","NP2-S3","C2","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP4-S2-C2-UN","9/20/2022","1/0/1900","Phil+Brian",NA,TRUE,"Polyrhachis","POLY 029",TRUE,44,"YES",FALSE,FALSE,FALSE,44,0,0,9,0,0,FALSE,"","ok","KP4","KP4-S2",NA,0,1,"Kausi Primary"
1383,"NP2-S3-C3-UN","NP2","NP2-S3","C3","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP4-S2-C3-UN","9/20/2022","1/0/1900","Phil+Brian",NA,TRUE,"Tapinoma melanocephalum","TAPI 001",TRUE,300,"YES",FALSE,FALSE,FALSE,300,0,1,150,150,100,FALSE,"only estimates","added 1Q and brood estimated roughly (lot of eggs)","KP4","KP4-S2",NA,0,1,"Kausi Primary"
1384,"NP2-S3-C4-UN","NP2","NP2-S3","C4","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","KP4-S2-C4-UN","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1385,"NP2-S3-D1-CA","NP2","NP2-S3","D1","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP4-S2-D1-CA","9/20/2022","1/0/1900","Phil+Brian",NA,TRUE,"Tapinoma","TAPI 001",TRUE,300,"YES",FALSE,FALSE,FALSE,300,0,0,200,200,200,FALSE,"only estimates","huge colony, not seen Q but brood estimated","KP4","KP4-S2",NA,0,1,"Kausi Primary"
1386,"NP2-S3-D2-CA","NP2","NP2-S3","D2","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP4-S2-D2-CA","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"plug missing","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1387,"NP2-S3-D3-CA","NP2","NP2-S3","D3","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP4-S2-D3-CA","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1388,"NP2-S3-D4-CA","NP2","NP2-S3","D4","CA","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"plug missing","KP4-S2-D4-CA","9/20/2022","1/0/1900","Phil+Brian",NA,TRUE,"Camponotus sp. Big orange","CAMP 018",TRUE,31,"YES",FALSE,FALSE,FALSE,26,4,1,5,0,0,FALSE,"","","KP4","KP4-S2",NA,0,1,"Kausi Primary"
1389,"NP2-S3-D1-UN","NP2","NP2-S3","D1","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP4-S2-D1-UN","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1390,"NP2-S3-D2-UN","NP2","NP2-S3","D2","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP4-S2-D2-UN","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1391,"NP2-S3-D3-UN","NP2","NP2-S3","D3","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","KP4-S2-D3-UN","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1392,"NP2-S3-D4-UN","NP2","NP2-S3","D4","UN","Numba Primary","other elevation",NA,NA,"6/22/2022","8/24/2022","","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",12,FALSE,FALSE,"","KP4-S2-D4-UN","9/20/2022","1/0/1900","Phil+Brian",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","KP4","KP4-S2",NA,0,0,"Kausi Primary"
1393,"NP2-S5-A1-CA","NP2","NP2-S5","A1","CA","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","NP5-S3-A1-CA","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1394,"NP2-S5-A2-CA","NP2","NP2-S5","A2","CA","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"string broke","NP5-S3-A2-CA","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1395,"NP2-S5-A3-CA","NP2","NP2-S5","A3","CA","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"plug missing","NP5-S3-A3-CA","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1396,"NP2-S5-A4-CA","NP2","NP2-S5","A4","CA","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"plug missing","NP5-S3-A4-CA","9/17/2022","1/0/1900","Ali+Albert",NA,TRUE,"Tetramorium","TETR 010",TRUE,5,"NO",FALSE,FALSE,FALSE,5,0,0,0,0,0,FALSE,"","","NP5","NP5-S3",NA,0,1,"Numba Primary"
1397,"NP2-S5-A1-UN","NP2","NP2-S5","A1","UN","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","NP5-S3-A1-UN","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1398,"NP2-S5-A2-UN","NP2","NP2-S5","A2","UN","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","NP5-S3-A2-UN","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1399,"NP2-S5-A3-UN","NP2","NP2-S5","A3","UN","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","NP5-S3-A3-UN","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1400,"NP2-S5-A4-UN","NP2","NP2-S5","A4","UN","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"","NP5-S3-A4-UN","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1401,"NP2-S5-B1-CA","NP2","NP2-S5","B1","CA","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","NP5-S3-B1-CA","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1402,"NP2-S5-B2-CA","NP2","NP2-S5","B2","CA","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","NP5-S3-B2-CA","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1403,"NP2-S5-B3-CA","NP2","NP2-S5","B3","CA","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","NP5-S3-B3-CA","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1404,"NP2-S5-B4-CA","NP2","NP2-S5","B4","CA","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","NP5-S3-B4-CA","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1405,"NP2-S5-B1-UN","NP2","NP2-S5","B1","UN","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",9,FALSE,FALSE,"","NP5-S3-B1-UN","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1406,"NP2-S5-B2-UN","NP2","NP2-S5","B2","UN","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","NP5-S3-B2-UN","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1407,"NP2-S5-B3-UN","NP2","NP2-S5","B3","UN","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",8,FALSE,FALSE,"","NP5-S3-B3-UN","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1408,"NP2-S5-B4-UN","NP2","NP2-S5","B4","UN","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",8,FALSE,FALSE,"","NP5-S3-B4-UN","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1409,"NP2-S5-C1-CA","NP2","NP2-S5","C1","CA","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",11,FALSE,FALSE,"plug missing","NP5-S3-C1-CA","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
1410,"NP2-S5-C2-CA","NP2","NP2-S5","C2","CA","Numba Primary","same elevation",NA,NA,"6/22/2022","8/22/2022","1/0/1900","Phil+Francis+Denwas",NA,FALSE,FALSE,"","",NA,"","",10,FALSE,FALSE,"","NP5-S3-C2-CA","9/17/2022","1/0/1900","Ali+Albert",NA,FALSE,"","",FALSE,NA,"",FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,"","","NP5","NP5-S3",NA,0,0,"Numba Primary"
